user_id,show_name,genre,watch_time_minutes,date
U0485,Stranger Things,Sci-Fi,73,2025-02-05
U1752,Stranger Things,Sci-Fi,72,2025-02-11
U1776,Money Heist,Action,39,2025-01-03
U1949,Peaky Blinders,Crime,22,2025-02-28
U1256,Loki,Fantasy,58,2025-03-02
U1611,Stranger Things,Sci-Fi,37,2025-02-23
U0703,Dark,Mystery,16,2025-02-03
U0912,The Witcher,Fantasy,54,2025-01-17
U0806,Breaking Bad,Drama,21,2025-01-24
U0080,Friends,Comedy,23,2025-02-12
U0559,Stranger Things,Sci-Fi,32,2025-01-17
U1887,Peaky Blinders,Crime,54,2025-02-18
U0268,Friends,Comedy,79,2025-01-18
U0564,Peaky Blinders,Crime,79,2025-02-15
U1895,Stranger Things,Sci-Fi,25,2025-01-13
U0099,Loki,Fantasy,66,2025-02-23
U1249,Narcos,Crime,12,2025-01-16
U0592,The Boys,Action,48,2025-02-07
U0326,The Witcher,Fantasy,33,2025-01-08
U0520,Breaking Bad,Drama,56,2025-02-10
U1222,Dark,Mystery,38,2025-02-25
U1630,Dark,Mystery,20,2025-01-14
U1710,Money Heist,Action,71,2025-02-02
U1918,Money Heist,Action,70,2025-02-08
U1745,The Boys,Action,61,2025-01-15
U0069,Dark,Mystery,80,2025-01-09
U1705,Loki,Fantasy,85,2025-01-18
U1252,The Boys,Action,89,2025-01-31
U0850,Loki,Fantasy,37,2025-02-11
U1821,Stranger Things,Sci-Fi,90,2025-02-26
U1486,Loki,Fantasy,17,2025-01-12
U0809,Narcos,Crime,61,2025-01-29
U0128,Peaky Blinders,Crime,30,2025-01-30
U0083,Stranger Things,Sci-Fi,67,2025-01-15
U1844,Friends,Comedy,41,2025-02-17
U1749,Friends,Comedy,57,2025-01-26
U1408,Breaking Bad,Drama,23,2025-01-17
U1442,Breaking Bad,Drama,67,2025-02-09
U0551,The Boys,Action,90,2025-03-02
U0472,Narcos,Crime,36,2025-01-30
U1990,Narcos,Crime,28,2025-01-04
U1938,The Boys,Action,12,2025-01-07
U0027,Friends,Comedy,88,2025-01-18
U0848,Breaking Bad,Drama,83,2025-01-17
U1400,Narcos,Crime,82,2025-01-20
U1526,The Boys,Action,32,2025-01-17
U0614,Money Heist,Action,63,2025-02-18
U1236,The Boys,Action,41,2025-01-28
U1465,Dark,Mystery,59,2025-03-02
U1183,Peaky Blinders,Crime,83,2025-01-07
U1987,Money Heist,Action,26,2025-02-09
U0885,Money Heist,Action,59,2025-03-01
U0385,Stranger Things,Sci-Fi,74,2025-02-22
U0772,Dark,Mystery,15,2025-02-26
U0871,Peaky Blinders,Crime,31,2025-02-16
U0080,Friends,Comedy,17,2025-01-08
U1225,The Witcher,Fantasy,19,2025-01-19
U1939,Narcos,Crime,38,2025-02-23
U1325,Money Heist,Action,10,2025-03-02
U1233,Breaking Bad,Drama,35,2025-02-03
U0482,Peaky Blinders,Crime,36,2025-01-15
U1434,The Boys,Action,52,2025-01-04
U0745,Breaking Bad,Drama,24,2025-01-07
U1316,Narcos,Crime,40,2025-02-05
U1613,Breaking Bad,Drama,64,2025-01-09
U0631,Narcos,Crime,12,2025-01-26
U1574,Friends,Comedy,43,2025-01-23
U1395,Narcos,Crime,29,2025-01-01
U0541,Friends,Comedy,25,2025-02-19
U1081,Money Heist,Action,12,2025-01-27
U0707,Breaking Bad,Drama,40,2025-01-09
U1629,Money Heist,Action,83,2025-01-20
U1773,Peaky Blinders,Crime,10,2025-01-27
U1300,The Boys,Action,87,2025-01-23
U1603,The Boys,Action,57,2025-01-31
U0016,Money Heist,Action,80,2025-02-09
U1467,Peaky Blinders,Crime,15,2025-01-09
U0468,The Boys,Action,41,2025-03-01
U1594,The Boys,Action,57,2025-01-16
U0052,The Boys,Action,26,2025-01-09
U0957,Stranger Things,Sci-Fi,85,2025-02-12
U0316,Stranger Things,Sci-Fi,75,2025-02-11
U1903,Money Heist,Action,73,2025-02-19
U1031,The Witcher,Fantasy,32,2025-01-10
U1977,The Boys,Action,24,2025-02-11
U1745,Breaking Bad,Drama,66,2025-01-07
U1149,Narcos,Crime,84,2025-01-15
U0360,Stranger Things,Sci-Fi,28,2025-02-26
U0201,Dark,Mystery,66,2025-02-17
U0470,Breaking Bad,Drama,82,2025-01-12
U1921,Peaky Blinders,Crime,65,2025-02-22
U0584,The Witcher,Fantasy,20,2025-02-13
U1259,The Witcher,Fantasy,66,2025-01-25
U0155,The Boys,Action,42,2025-02-01
U0452,Money Heist,Action,32,2025-01-18
U1488,Loki,Fantasy,80,2025-02-06
U0264,Dark,Mystery,52,2025-01-09
U1246,Breaking Bad,Drama,58,2025-01-28
U1538,Money Heist,Action,51,2025-01-09
U1392,Money Heist,Action,73,2025-01-21
U0646,Peaky Blinders,Crime,89,2025-02-01
U0220,Peaky Blinders,Crime,89,2025-02-22
U0551,Dark,Mystery,80,2025-02-06
U1699,Breaking Bad,Drama,25,2025-01-06
U1946,Friends,Comedy,74,2025-02-04
U1282,Friends,Comedy,20,2025-01-25
U1562,Dark,Mystery,79,2025-01-04
U1644,The Witcher,Fantasy,81,2025-01-09
U1187,Money Heist,Action,21,2025-01-23
U0999,Breaking Bad,Drama,54,2025-01-29
U1341,Stranger Things,Sci-Fi,51,2025-01-26
U1972,Stranger Things,Sci-Fi,89,2025-02-05
U1163,Peaky Blinders,Crime,50,2025-01-16
U0835,Friends,Comedy,48,2025-01-24
U0988,The Witcher,Fantasy,28,2025-01-12
U0620,Peaky Blinders,Crime,69,2025-02-27
U0825,Breaking Bad,Drama,75,2025-02-01
U0856,Breaking Bad,Drama,14,2025-02-17
U0431,Money Heist,Action,89,2025-02-07
U0863,The Boys,Action,65,2025-01-27
U0986,Friends,Comedy,18,2025-02-17
U1750,Dark,Mystery,26,2025-02-12
U1759,Stranger Things,Sci-Fi,82,2025-02-19
U0380,Money Heist,Action,42,2025-02-13
U0188,Friends,Comedy,21,2025-01-09
U0832,Breaking Bad,Drama,60,2025-01-30
U0427,Narcos,Crime,87,2025-01-19
U1989,The Witcher,Fantasy,90,2025-01-18
U1024,The Boys,Action,57,2025-02-14
U1570,The Witcher,Fantasy,44,2025-02-05
U1671,The Witcher,Fantasy,59,2025-01-26
U1268,The Boys,Action,52,2025-01-30
U0004,Stranger Things,Sci-Fi,53,2025-02-14
U0303,Breaking Bad,Drama,56,2025-01-25
U0654,Loki,Fantasy,46,2025-01-06
U0564,The Boys,Action,89,2025-01-09
U0708,The Witcher,Fantasy,60,2025-02-06
U0199,The Boys,Action,62,2025-01-11
U1807,Stranger Things,Sci-Fi,76,2025-01-13
U1171,Friends,Comedy,57,2025-01-25
U1137,The Boys,Action,76,2025-02-24
U1966,Dark,Mystery,86,2025-01-27
U1587,Peaky Blinders,Crime,22,2025-01-14
U1185,Dark,Mystery,44,2025-01-01
U1567,The Witcher,Fantasy,62,2025-02-21
U1251,Stranger Things,Sci-Fi,25,2025-01-28
U1840,Money Heist,Action,14,2025-02-20
U0470,Stranger Things,Sci-Fi,65,2025-01-03
U0004,The Witcher,Fantasy,67,2025-02-04
U1551,Dark,Mystery,32,2025-01-12
U1147,Peaky Blinders,Crime,19,2025-01-26
U0383,Breaking Bad,Drama,80,2025-02-14
U1680,The Witcher,Fantasy,24,2025-01-21
U0938,Loki,Fantasy,52,2025-01-31
U0974,Money Heist,Action,89,2025-02-14
U1130,The Boys,Action,68,2025-02-24
U0949,Dark,Mystery,10,2025-02-06
U1035,Money Heist,Action,13,2025-01-10
U0017,Money Heist,Action,31,2025-01-09
U0735,The Witcher,Fantasy,13,2025-02-19
U0509,The Witcher,Fantasy,47,2025-02-13
U0330,The Boys,Action,87,2025-02-05
U1550,Friends,Comedy,80,2025-01-11
U0976,Stranger Things,Sci-Fi,79,2025-01-30
U0708,Narcos,Crime,68,2025-03-02
U1625,Narcos,Crime,54,2025-01-20
U0378,The Witcher,Fantasy,15,2025-01-17
U1241,Dark,Mystery,39,2025-02-03
U0714,Peaky Blinders,Crime,54,2025-01-09
U1618,Peaky Blinders,Crime,87,2025-01-12
U0853,Peaky Blinders,Crime,78,2025-01-28
U0893,The Witcher,Fantasy,83,2025-02-12
U0858,Peaky Blinders,Crime,36,2025-01-26
U1810,Narcos,Crime,64,2025-01-02
U1795,Dark,Mystery,19,2025-01-26
U0963,The Boys,Action,29,2025-01-22
U0887,Peaky Blinders,Crime,79,2025-01-12
U0334,Stranger Things,Sci-Fi,61,2025-02-05
U0483,Narcos,Crime,35,2025-03-02
U0489,Friends,Comedy,53,2025-02-22
U0635,Money Heist,Action,43,2025-01-01
U1193,Breaking Bad,Drama,61,2025-01-09
U1866,Narcos,Crime,73,2025-02-03
U1600,Peaky Blinders,Crime,20,2025-01-18
U1939,Money Heist,Action,44,2025-02-12
U0182,Peaky Blinders,Crime,44,2025-02-24
U0411,Loki,Fantasy,90,2025-02-01
U1473,The Witcher,Fantasy,44,2025-02-12
U0196,Loki,Fantasy,40,2025-01-05
U1722,Money Heist,Action,59,2025-01-03
U1734,The Boys,Action,22,2025-01-08
U1463,The Boys,Action,74,2025-01-14
U0009,Peaky Blinders,Crime,89,2025-02-17
U0603,Stranger Things,Sci-Fi,65,2025-01-17
U0908,Friends,Comedy,27,2025-01-31
U0729,Friends,Comedy,22,2025-02-09
U0681,Loki,Fantasy,83,2025-02-27
U1998,Stranger Things,Sci-Fi,13,2025-01-27
U1612,Peaky Blinders,Crime,81,2025-02-15
U1958,Breaking Bad,Drama,61,2025-01-28
U0124,The Witcher,Fantasy,79,2025-01-16
U1913,Money Heist,Action,77,2025-01-16
U0996,The Boys,Action,58,2025-02-21
U1630,Peaky Blinders,Crime,50,2025-02-08
U1012,The Witcher,Fantasy,57,2025-02-01
U0194,The Witcher,Fantasy,41,2025-02-18
U0604,Narcos,Crime,47,2025-01-01
U0050,Loki,Fantasy,81,2025-02-05
U0050,The Boys,Action,25,2025-01-02
U0328,Dark,Mystery,51,2025-01-22
U0814,Dark,Mystery,83,2025-01-03
U1934,Money Heist,Action,71,2025-02-21
U1140,Narcos,Crime,90,2025-02-17
U1558,The Witcher,Fantasy,21,2025-02-01
U1144,The Witcher,Fantasy,34,2025-01-19
U1215,Stranger Things,Sci-Fi,73,2025-01-08
U0586,The Witcher,Fantasy,68,2025-01-02
U1069,The Witcher,Fantasy,37,2025-02-17
U1956,Friends,Comedy,29,2025-02-06
U0277,Breaking Bad,Drama,88,2025-01-29
U0947,Peaky Blinders,Crime,84,2025-02-17
U0561,Narcos,Crime,43,2025-03-01
U0024,Loki,Fantasy,50,2025-01-30
U1479,Loki,Fantasy,43,2025-01-18
U0943,Money Heist,Action,77,2025-02-25
U0646,Dark,Mystery,65,2025-02-19
U1333,The Witcher,Fantasy,19,2025-02-25
U0633,Peaky Blinders,Crime,81,2025-02-11
U1108,Peaky Blinders,Crime,15,2025-02-23
U1189,Dark,Mystery,32,2025-02-18
U1593,The Witcher,Fantasy,19,2025-02-28
U1166,Peaky Blinders,Crime,15,2025-01-10
U0650,Peaky Blinders,Crime,75,2025-01-25
U0750,The Boys,Action,64,2025-01-04
U1106,Stranger Things,Sci-Fi,53,2025-01-29
U0189,Money Heist,Action,28,2025-02-25
U0025,Breaking Bad,Drama,18,2025-01-13
U0090,Dark,Mystery,84,2025-02-18
U0578,Peaky Blinders,Crime,34,2025-01-16
U1279,Money Heist,Action,49,2025-01-11
U1871,Breaking Bad,Drama,40,2025-01-10
U1444,Stranger Things,Sci-Fi,15,2025-02-12
U1716,Dark,Mystery,43,2025-02-25
U0707,Narcos,Crime,66,2025-01-02
U0876,The Witcher,Fantasy,15,2025-02-01
U0680,Money Heist,Action,56,2025-01-22
U0289,Peaky Blinders,Crime,59,2025-01-19
U0518,Friends,Comedy,39,2025-02-19
U0101,Money Heist,Action,65,2025-02-05
U1497,The Boys,Action,28,2025-01-03
U0726,Breaking Bad,Drama,43,2025-01-04
U0436,Stranger Things,Sci-Fi,19,2025-02-02
U1420,Peaky Blinders,Crime,70,2025-01-07
U1969,Friends,Comedy,66,2025-01-02
U1250,Stranger Things,Sci-Fi,27,2025-01-01
U0195,The Boys,Action,51,2025-02-02
U0622,Narcos,Crime,81,2025-01-11
U0583,Breaking Bad,Drama,82,2025-02-13
U1913,Peaky Blinders,Crime,42,2025-02-22
U0108,Loki,Fantasy,30,2025-01-29
U1902,Loki,Fantasy,35,2025-01-15
U0108,Loki,Fantasy,78,2025-02-16
U0733,Breaking Bad,Drama,27,2025-01-13
U1798,Dark,Mystery,53,2025-01-12
U1509,Narcos,Crime,71,2025-02-11
U1993,Dark,Mystery,68,2025-01-03
U0452,The Boys,Action,12,2025-01-22
U0902,Stranger Things,Sci-Fi,49,2025-01-03
U1294,Money Heist,Action,63,2025-02-17
U0402,The Boys,Action,42,2025-02-01
U1211,Friends,Comedy,47,2025-01-14
U1275,Peaky Blinders,Crime,15,2025-01-19
U0070,Breaking Bad,Drama,25,2025-02-27
U0854,Money Heist,Action,66,2025-01-30
U0966,Peaky Blinders,Crime,30,2025-03-02
U0881,The Boys,Action,25,2025-02-13
U1765,Loki,Fantasy,17,2025-01-30
U0137,Narcos,Crime,63,2025-01-23
U0258,The Witcher,Fantasy,45,2025-01-07
U0709,The Witcher,Fantasy,16,2025-01-04
U0449,Dark,Mystery,28,2025-02-10
U1914,The Boys,Action,36,2025-02-18
U0251,Stranger Things,Sci-Fi,40,2025-02-10
U1810,Stranger Things,Sci-Fi,19,2025-01-14
U1204,Narcos,Crime,30,2025-02-24
U0732,Loki,Fantasy,84,2025-02-12
U1607,Dark,Mystery,43,2025-01-09
U1060,Money Heist,Action,69,2025-01-01
U1010,Loki,Fantasy,70,2025-02-07
U1774,The Witcher,Fantasy,30,2025-01-10
U1608,Dark,Mystery,48,2025-01-13
U1807,Dark,Mystery,73,2025-01-30
U0359,Friends,Comedy,50,2025-02-27
U0210,The Witcher,Fantasy,36,2025-02-03
U1519,Friends,Comedy,30,2025-02-05
U1655,Money Heist,Action,88,2025-02-13
U1395,The Witcher,Fantasy,33,2025-02-08
U1005,Loki,Fantasy,25,2025-01-27
U0873,Narcos,Crime,14,2025-02-01
U1433,Dark,Mystery,29,2025-01-24
U1736,Stranger Things,Sci-Fi,10,2025-01-18
U1634,Friends,Comedy,61,2025-02-18
U1000,The Witcher,Fantasy,12,2025-01-25
U0631,Breaking Bad,Drama,50,2025-01-14
U1900,Peaky Blinders,Crime,60,2025-01-27
U1124,Peaky Blinders,Crime,33,2025-01-23
U0311,Money Heist,Action,31,2025-01-18
U0039,The Boys,Action,52,2025-01-01
U1893,Loki,Fantasy,34,2025-03-02
U1071,Peaky Blinders,Crime,78,2025-01-15
U1050,The Boys,Action,79,2025-02-15
U1653,Loki,Fantasy,51,2025-02-24
U0157,Friends,Comedy,77,2025-02-07
U1688,Peaky Blinders,Crime,31,2025-01-22
U0425,Loki,Fantasy,73,2025-02-03
U1358,Stranger Things,Sci-Fi,43,2025-01-31
U0854,Narcos,Crime,29,2025-02-04
U0289,The Witcher,Fantasy,19,2025-02-07
U1244,Narcos,Crime,88,2025-01-04
U1826,Dark,Mystery,18,2025-01-13
U0390,Narcos,Crime,14,2025-02-14
U0377,Stranger Things,Sci-Fi,36,2025-02-27
U1503,The Witcher,Fantasy,89,2025-01-20
U0045,Breaking Bad,Drama,16,2025-01-30
U1696,Stranger Things,Sci-Fi,13,2025-02-15
U0358,Money Heist,Action,61,2025-01-18
U0334,Breaking Bad,Drama,49,2025-01-02
U0618,Loki,Fantasy,13,2025-01-25
U0288,Breaking Bad,Drama,40,2025-01-12
U1647,Money Heist,Action,71,2025-01-13
U1552,Money Heist,Action,66,2025-01-02
U1939,Friends,Comedy,67,2025-02-17
U1928,Stranger Things,Sci-Fi,19,2025-02-12
U0007,Narcos,Crime,31,2025-01-17
U0119,Friends,Comedy,78,2025-01-14
U1189,Stranger Things,Sci-Fi,77,2025-01-08
U0144,Loki,Fantasy,45,2025-01-09
U1217,Stranger Things,Sci-Fi,31,2025-01-13
U0287,Stranger Things,Sci-Fi,71,2025-01-31
U0204,Friends,Comedy,27,2025-02-08
U1075,Stranger Things,Sci-Fi,14,2025-01-09
U1560,Breaking Bad,Drama,26,2025-01-31
U0536,Breaking Bad,Drama,48,2025-01-14
U1451,Stranger Things,Sci-Fi,30,2025-01-11
U0118,Friends,Comedy,58,2025-01-29
U0270,The Witcher,Fantasy,13,2025-02-01
U1325,Money Heist,Action,63,2025-02-01
U1438,Loki,Fantasy,80,2025-01-21
U0762,Money Heist,Action,30,2025-01-25
U0961,The Boys,Action,71,2025-01-22
U1952,Loki,Fantasy,58,2025-01-28
U0802,Loki,Fantasy,11,2025-01-04
U0107,Stranger Things,Sci-Fi,48,2025-01-08
U0940,Peaky Blinders,Crime,74,2025-01-08
U1553,Stranger Things,Sci-Fi,68,2025-02-16
U0410,Dark,Mystery,64,2025-01-01
U1107,Dark,Mystery,25,2025-01-20
U1094,The Witcher,Fantasy,35,2025-01-29
U0518,The Witcher,Fantasy,56,2025-01-14
U0348,Friends,Comedy,62,2025-02-12
U1114,Dark,Mystery,54,2025-01-12
U1606,The Witcher,Fantasy,86,2025-02-03
U0768,Money Heist,Action,22,2025-02-10
U1172,The Witcher,Fantasy,42,2025-02-21
U0335,Money Heist,Action,58,2025-01-13
U1061,Peaky Blinders,Crime,46,2025-03-02
U0215,Peaky Blinders,Crime,37,2025-02-24
U0703,Dark,Mystery,15,2025-01-24
U1943,Friends,Comedy,68,2025-02-27
U0417,Dark,Mystery,32,2025-01-30
U0005,Stranger Things,Sci-Fi,11,2025-02-28
U0218,Breaking Bad,Drama,69,2025-02-18
U0486,Friends,Comedy,79,2025-01-24
U0320,The Witcher,Fantasy,34,2025-02-05
U1285,The Witcher,Fantasy,32,2025-02-15
U0258,Friends,Comedy,87,2025-01-25
U0624,Dark,Mystery,37,2025-02-02
U0217,Dark,Mystery,17,2025-02-13
U0423,The Boys,Action,30,2025-01-12
U1947,The Witcher,Fantasy,10,2025-02-11
U0221,Friends,Comedy,45,2025-02-16
U0236,Friends,Comedy,13,2025-01-20
U1784,The Witcher,Fantasy,55,2025-02-06
U1463,Money Heist,Action,71,2025-01-30
U0589,The Boys,Action,63,2025-02-22
U1675,Narcos,Crime,64,2025-01-04
U1948,Friends,Comedy,85,2025-01-26
U1391,Money Heist,Action,43,2025-01-27
U0700,Friends,Comedy,16,2025-02-01
U1050,Friends,Comedy,72,2025-02-22
U1119,The Witcher,Fantasy,30,2025-02-15
U0285,Narcos,Crime,41,2025-02-08
U1346,The Witcher,Fantasy,87,2025-01-18
U0144,The Witcher,Fantasy,57,2025-01-31
U0977,Money Heist,Action,52,2025-02-17
U0010,Money Heist,Action,12,2025-02-10
U0740,Dark,Mystery,70,2025-01-27
U0580,Peaky Blinders,Crime,77,2025-02-03
U1124,Loki,Fantasy,15,2025-02-04
U0358,Stranger Things,Sci-Fi,53,2025-02-19
U0506,Peaky Blinders,Crime,21,2025-02-28
U0512,Loki,Fantasy,36,2025-02-14
U0269,Stranger Things,Sci-Fi,14,2025-02-19
U1356,Money Heist,Action,84,2025-02-24
U1208,The Witcher,Fantasy,85,2025-01-18
U1357,Money Heist,Action,14,2025-02-14
U0605,Dark,Mystery,85,2025-01-04
U1784,Money Heist,Action,84,2025-01-30
U0634,Breaking Bad,Drama,21,2025-02-24
U1222,Dark,Mystery,75,2025-01-14
U1025,Narcos,Crime,30,2025-01-18
U1572,Breaking Bad,Drama,49,2025-02-06
U1870,Loki,Fantasy,10,2025-01-03
U0877,Money Heist,Action,79,2025-02-08
U1890,The Boys,Action,66,2025-02-01
U0284,The Boys,Action,82,2025-02-05
U1024,Peaky Blinders,Crime,12,2025-02-25
U0399,Friends,Comedy,48,2025-01-20
U1723,Dark,Mystery,60,2025-01-19
U0130,Stranger Things,Sci-Fi,84,2025-02-19
U1116,The Witcher,Fantasy,75,2025-02-19
U0742,Friends,Comedy,62,2025-01-25
U1327,Peaky Blinders,Crime,55,2025-01-14
U1960,Dark,Mystery,54,2025-02-17
U1191,Loki,Fantasy,62,2025-02-24
U1816,Breaking Bad,Drama,86,2025-02-25
U1826,Breaking Bad,Drama,43,2025-02-01
U0678,Peaky Blinders,Crime,29,2025-01-02
U0108,Stranger Things,Sci-Fi,89,2025-01-21
U1088,The Boys,Action,41,2025-01-04
U1118,The Witcher,Fantasy,75,2025-01-09
U1622,Loki,Fantasy,61,2025-01-31
U0640,Money Heist,Action,33,2025-02-17
U1419,Breaking Bad,Drama,63,2025-01-28
U1587,Dark,Mystery,28,2025-02-18
U0318,Dark,Mystery,15,2025-01-23
U0578,Dark,Mystery,74,2025-02-27
U1412,Dark,Mystery,76,2025-01-02
U1507,The Witcher,Fantasy,60,2025-01-05
U0298,Stranger Things,Sci-Fi,32,2025-02-21
U0072,Stranger Things,Sci-Fi,26,2025-02-11
U0953,The Boys,Action,26,2025-02-23
U1424,Dark,Mystery,66,2025-01-21
U1759,Stranger Things,Sci-Fi,82,2025-01-26
U1658,Narcos,Crime,39,2025-01-28
U1291,Stranger Things,Sci-Fi,35,2025-01-13
U0389,Money Heist,Action,85,2025-02-16
U0756,Peaky Blinders,Crime,38,2025-02-14
U1437,Stranger Things,Sci-Fi,18,2025-02-27
U0635,Peaky Blinders,Crime,29,2025-01-12
U0861,Stranger Things,Sci-Fi,82,2025-01-08
U0534,The Witcher,Fantasy,73,2025-02-23
U0903,Money Heist,Action,15,2025-01-30
U0116,Narcos,Crime,52,2025-01-25
U1124,Dark,Mystery,58,2025-01-21
U1003,The Boys,Action,35,2025-01-10
U1171,Dark,Mystery,26,2025-01-29
U1558,Narcos,Crime,17,2025-02-23
U1671,Breaking Bad,Drama,87,2025-01-02
U1937,Stranger Things,Sci-Fi,67,2025-02-10
U0148,The Witcher,Fantasy,84,2025-01-10
U1865,The Witcher,Fantasy,81,2025-01-29
U0464,Breaking Bad,Drama,74,2025-02-04
U1242,Loki,Fantasy,16,2025-01-31
U0593,Friends,Comedy,72,2025-03-01
U0856,Money Heist,Action,66,2025-01-29
U1797,Breaking Bad,Drama,17,2025-01-10
U0917,Money Heist,Action,12,2025-01-24
U0270,Peaky Blinders,Crime,31,2025-01-16
U0805,Stranger Things,Sci-Fi,81,2025-02-02
U1638,The Witcher,Fantasy,83,2025-02-09
U1172,Narcos,Crime,65,2025-02-27
U1955,Narcos,Crime,48,2025-01-16
U0605,Money Heist,Action,54,2025-01-25
U0500,Money Heist,Action,44,2025-02-10
U1203,Peaky Blinders,Crime,32,2025-01-07
U1145,Loki,Fantasy,90,2025-01-14
U0373,Breaking Bad,Drama,55,2025-02-27
U1652,Friends,Comedy,29,2025-01-24
U0530,Friends,Comedy,86,2025-01-26
U1052,Dark,Mystery,10,2025-01-05
U0025,Friends,Comedy,53,2025-02-28
U0019,Money Heist,Action,73,2025-01-09
U0333,Breaking Bad,Drama,77,2025-01-05
U0115,Dark,Mystery,30,2025-01-26
U0705,The Boys,Action,46,2025-02-02
U0690,Narcos,Crime,86,2025-01-17
U0037,The Witcher,Fantasy,64,2025-01-19
U1721,The Boys,Action,17,2025-01-23
U0252,Dark,Mystery,26,2025-01-04
U0580,Narcos,Crime,51,2025-02-05
U0356,Friends,Comedy,76,2025-01-17
U0550,The Boys,Action,42,2025-01-01
U1131,Friends,Comedy,88,2025-02-19
U0302,Dark,Mystery,52,2025-01-10
U0648,Stranger Things,Sci-Fi,39,2025-01-30
U0363,Loki,Fantasy,65,2025-02-10
U0018,Peaky Blinders,Crime,16,2025-01-02
U0314,Friends,Comedy,46,2025-02-09
U0209,Peaky Blinders,Crime,71,2025-02-17
U0019,Stranger Things,Sci-Fi,74,2025-02-20
U1285,Narcos,Crime,75,2025-01-06
U0762,The Boys,Action,48,2025-02-12
U1063,Stranger Things,Sci-Fi,47,2025-01-14
U1980,Dark,Mystery,86,2025-02-15
U0307,Peaky Blinders,Crime,59,2025-02-19
U0022,The Boys,Action,28,2025-02-06
U1725,Narcos,Crime,37,2025-02-09
U1281,Friends,Comedy,61,2025-01-22
U0797,Peaky Blinders,Crime,37,2025-02-13
U1832,Dark,Mystery,51,2025-01-12
U0052,Friends,Comedy,65,2025-02-12
U0788,The Boys,Action,53,2025-02-18
U0606,Narcos,Crime,60,2025-01-03
U1469,Stranger Things,Sci-Fi,33,2025-02-11
U0114,Friends,Comedy,80,2025-02-13
U1999,The Witcher,Fantasy,73,2025-02-26
U1618,Peaky Blinders,Crime,77,2025-02-07
U1907,Breaking Bad,Drama,69,2025-02-20
U0464,Dark,Mystery,37,2025-01-09
U0245,Stranger Things,Sci-Fi,20,2025-02-12
U0340,Friends,Comedy,17,2025-01-06
U1868,Friends,Comedy,63,2025-03-01
U1722,The Boys,Action,66,2025-01-05
U0298,Friends,Comedy,49,2025-01-21
U0593,The Boys,Action,88,2025-01-24
U0121,Loki,Fantasy,86,2025-02-11
U0181,Friends,Comedy,36,2025-01-26
U1143,The Boys,Action,13,2025-01-20
U0799,Breaking Bad,Drama,85,2025-02-26
U1070,Dark,Mystery,79,2025-02-28
U1324,The Boys,Action,53,2025-01-26
U0760,Loki,Fantasy,42,2025-01-26
U0463,Loki,Fantasy,35,2025-01-31
U1269,Dark,Mystery,53,2025-01-06
U1238,Narcos,Crime,52,2025-02-28
U1975,The Boys,Action,63,2025-02-06
U1540,Money Heist,Action,87,2025-01-12
U0530,Money Heist,Action,67,2025-02-18
U0884,Dark,Mystery,16,2025-02-02
U1318,Narcos,Crime,86,2025-02-07
U0921,Money Heist,Action,90,2025-01-22
U0417,Breaking Bad,Drama,36,2025-01-06
U1317,Dark,Mystery,64,2025-01-16
U0207,Narcos,Crime,32,2025-02-14
U1662,Dark,Mystery,55,2025-01-17
U1672,Money Heist,Action,85,2025-02-21
U0014,Friends,Comedy,57,2025-01-21
U0033,Dark,Mystery,65,2025-01-20
U1911,Narcos,Crime,51,2025-01-07
U1223,Peaky Blinders,Crime,39,2025-01-30
U0290,Narcos,Crime,44,2025-02-26
U1691,Peaky Blinders,Crime,71,2025-01-21
U0027,Breaking Bad,Drama,59,2025-01-26
U0181,The Boys,Action,37,2025-01-24
U1577,Breaking Bad,Drama,27,2025-01-07
U0570,The Witcher,Fantasy,25,2025-01-08
U1585,Stranger Things,Sci-Fi,13,2025-01-13
U1673,Stranger Things,Sci-Fi,43,2025-02-01
U0053,Dark,Mystery,56,2025-02-06
U0406,Friends,Comedy,37,2025-02-10
U0555,The Witcher,Fantasy,54,2025-03-02
U0420,Loki,Fantasy,35,2025-01-09
U1138,Dark,Mystery,47,2025-01-06
U1536,The Boys,Action,40,2025-02-27
U0446,Narcos,Crime,32,2025-01-14
U0855,The Witcher,Fantasy,42,2025-01-30
U1932,Breaking Bad,Drama,25,2025-01-08
U1769,Dark,Mystery,30,2025-02-08
U1154,Loki,Fantasy,12,2025-02-03
U0192,Money Heist,Action,71,2025-01-18
U0548,Stranger Things,Sci-Fi,82,2025-01-25
U1681,Breaking Bad,Drama,26,2025-03-01
U0248,Narcos,Crime,28,2025-02-10
U0605,The Witcher,Fantasy,76,2025-02-28
U1654,The Boys,Action,30,2025-02-23
U1178,Breaking Bad,Drama,58,2025-01-03
U0393,The Witcher,Fantasy,68,2025-01-27
U0747,Breaking Bad,Drama,49,2025-01-26
U1128,The Boys,Action,38,2025-01-22
U0759,Dark,Mystery,40,2025-01-29
U1513,Peaky Blinders,Crime,73,2025-01-11
U0311,Money Heist,Action,22,2025-01-21
U1437,Stranger Things,Sci-Fi,62,2025-02-23
U1056,Dark,Mystery,16,2025-01-29
U1658,The Witcher,Fantasy,46,2025-01-23
U0541,Friends,Comedy,17,2025-01-13
U1365,Narcos,Crime,23,2025-01-01
U0066,Peaky Blinders,Crime,57,2025-02-27
U0375,Dark,Mystery,64,2025-01-29
